,prop_id,year,date,week,team1,team2,spread,team1_pick_pct,team2_pick_pct,score1,score2,winner,spread_winner
81,2019_Seahawks_Browns_6,2019,,6,Seahawks,Browns,1.5,0.8,0.2,32,28,Seahawks,Seahawks
82,2019_Texans_Chiefs_6,2019,,6,Texans,Chiefs,-5.5,0.37,0.63,31,24,Texans,Texans
83,2019_Washington_Dolphins_6,2019,,6,Washington,Dolphins,3.5,0.48,0.52,17,16,Washington,Dolphins
84,2019_Eagles_Vikings_6,2019,,6,Eagles,Vikings,-2.5,0.55,0.45,20,38,Vikings,Vikings
85,2019_Saints_Jaguars_6,2019,,6,Saints,Jaguars,-1.5,0.79,0.21,13,6,Saints,Saints
86,2019_Falcons_Cardinals_6,2019,,6,Falcons,Cardinals,2.5,0.62,0.38,33,34,Cardinals,Cardinals
87,2019_49ers_Rams_6,2019,,6,49ers,Rams,-3.5,0.56,0.44,20,7,49ers,49ers
88,2019_Cowboys_Jets_6,2019,,6,Cowboys,Jets,8.5,0.78,0.22,22,24,Jets,Jets
89,2019_Titans_Broncos_6,2019,,6,Titans,Broncos,-2.5,0.58,0.42,0,16,Broncos,Broncos
90,2019_Steelers_Chargers_6,2019,,6,Steelers,Chargers,-6.5,0.29,0.71,24,17,Steelers,Steelers
91,2019_Lions_Packers_6,2019,,6,Lions,Packers,-4.5,0.3,0.7,22,23,Packers,Lions
92,2019_Chiefs_Broncos_7,2019,,7,Chiefs,Broncos,3.5,0.77,0.23,30,6,Chiefs,Chiefs
93,2019_Rams_Falcons_7,2019,,7,Rams,Falcons,3.5,0.76,0.24,37,10,Rams,Rams
94,2019_Dolphins_Bills_7,2019,,7,Dolphins,Bills,-16.5,0.6,0.4,21,31,Bills,Dolphins
95,2019_Jaguars_Bengals_7,2019,,7,Jaguars,Bengals,3.5,0.72,0.28,27,17,Jaguars,Jaguars
96,2019_Vikings_Lions_7,2019,,7,Vikings,Lions,-1.5,0.62,0.38,42,30,Vikings,Vikings
97,2019_Raiders_Packers_7,2019,,7,Raiders,Packers,-6.5,0.37,0.63,24,42,Packers,Packers
98,2019_Texans_Colts_7,2019,,7,Texans,Colts,-1.5,0.69,0.31,23,30,Colts,Colts
99,2019_Cardinals_Giants_7,2019,,7,Cardinals,Giants,-2.5,0.37,0.63,27,21,Cardinals,Cardinals
100,2019_49ers_Washington_7,2019,,7,49ers,Washington,9.5,0.8,0.2,9,0,49ers,Washington
101,2019_Chargers_Titans_7,2019,,7,Chargers,Titans,-2.5,0.67,0.33,20,23,Titans,Titans
102,2019_Saints_Bears_7,2019,,7,Saints,Bears,-3.5,0.68,0.32,36,25,Saints,Saints
103,2019_Ravens_Seahawks_7,2019,,7,Ravens,Seahawks,-3.5,0.34,0.66,30,16,Ravens,Ravens
104,2019_Eagles_Cowboys_7,2019,,7,Eagles,Cowboys,-2.5,0.55,0.45,10,37,Cowboys,Cowboys
105,2019_Patriots_Jets_7,2019,,7,Patriots,Jets,9.5,0.71,0.29,33,0,Patriots,Patriots
106,2019_Washington_Vikings_8,2019,,8,Washington,Vikings,-15.5,0.37,0.63,9,19,Vikings,Washington
107,2019_Seahawks_Falcons_8,2019,,8,Seahawks,Falcons,4.5,0.89,0.11,27,20,Seahawks,Seahawks
108,2019_Eagles_Bills_8,2019,,8,Eagles,Bills,-1.5,0.38,0.62,31,13,Eagles,Eagles
109,2019_Chargers_Bears_8,2019,,8,Chargers,Bears,-4.5,0.5,0.5,17,16,Chargers,Chargers
110,2019_Bengals_Rams_8,2019,,8,Bengals,Rams,-12.5,0.17,0.83,10,24,Rams,Rams
111,2019_Broncos_Colts_8,2019,,8,Broncos,Colts,-6.5,0.21,0.79,13,15,Colts,Broncos
112,2019_Giants_Lions_8,2019,,8,Giants,Lions,-6.5,0.35,0.65,26,31,Lions,Giants
113,2019_Buccaneers_Titans_8,2019,,8,Buccaneers,Titans,-2.5,0.45,0.55,23,27,Titans,Titans
114,2019_Cardinals_Saints_8,2019,,8,Cardinals,Saints,-9.5,0.33,0.67,9,31,Saints,Saints
115,2019_Jets_Jaguars_8,2019,,8,Jets,Jaguars,-5.5,0.32,0.68,15,29,Jaguars,Jaguars
116,2019_Panthers_49ers_8,2019,,8,Panthers,49ers,-5.5,0.42,0.58,13,51,49ers,49ers
117,2019_Browns_Patriots_8,2019,,8,Browns,Patriots,-12.5,0.27,0.73,13,27,Patriots,Patriots
118,2019_Raiders_Texans_8,2019,,8,Raiders,Texans,-6.5,0.35,0.65,24,27,Texans,Raiders
119,2019_Packers_Chiefs_8,2019,,8,Packers,Chiefs,4.5,0.7,0.3,31,24,Packers,Packers
120,2019_Dolphins_Steelers_8,2019,,8,Dolphins,Steelers,-14.5,0.61,0.39,14,27,Steelers,Dolphins
121,2019_49ers_Cardinals_9,2019,,9,49ers,Cardinals,9.5,0.71,0.29,28,25,49ers,Cardinals
122,2019_Texans_Jaguars_9,2019,,9,Texans,Jaguars,2.5,0.65,0.35,26,3,Texans,Texans
123,2019_Washington_Bills_9,2019,,9,Washington,Bills,-9.5,0.35,0.65,9,24,Bills,Bills
124,2019_Bears_Eagles_9,2019,,9,Bears,Eagles,-4.5,0.32,0.68,14,22,Eagles,Eagles
125,2019_Titans_Panthers_9,2019,,9,Titans,Panthers,-3.5,0.34,0.66,20,30,Panthers,Panthers
126,2019_Colts_Steelers_9,2019,,9,Colts,Steelers,1.5,0.74,0.26,24,26,Steelers,Steelers
127,2019_Vikings_Chiefs_9,2019,,9,Vikings,Chiefs,-2.5,0.66,0.34,23,26,Chiefs,Chiefs
128,2019_Jets_Dolphins_9,2019,,9,Jets,Dolphins,5.5,0.41,0.59,18,26,Dolphins,Dolphins
129,2019_Lions_Raiders_9,2019,,9,Lions,Raiders,-2.5,0.6,0.4,24,31,Raiders,Raiders
130,2019_Buccaneers_Seahawks_9,2019,,9,Buccaneers,Seahawks,-6.5,0.2,0.8,34,40,Seahawks,Buccaneers
131,2019_Browns_Broncos_9,2019,,9,Browns,Broncos,2.5,0.71,0.29,19,24,Broncos,Broncos
132,2019_Packers_Chargers_9,2019,,9,Packers,Chargers,3.5,0.85,0.15,11,26,Chargers,Chargers
133,2019_Patriots_Ravens_9,2019,,9,Patriots,Ravens,3.5,0.69,0.31,20,37,Ravens,Ravens
134,2019_Cowboys_Giants_9,2019,,9,Cowboys,Giants,7.5,0.61,0.39,37,18,Cowboys,Cowboys
135,2019_Chargers_Raiders_10,2019,,10,Chargers,Raiders,1.5,0.48,0.52,24,26,Raiders,Raiders
136,2019_Falcons_Saints_10,2019,,10,Falcons,Saints,-12.5,0.28,0.72,26,9,Falcons,Falcons
137,2019_Bills_Browns_10,2019,,10,Bills,Browns,-2.5,0.74,0.26,16,19,Browns,Browns
138,2019_Lions_Bears_10,2019,,10,Lions,Bears,-2.5,0.55,0.45,13,20,Bears,Bears
139,2019_Ravens_Bengals_10,2019,,10,Ravens,Bengals,9.5,0.83,0.17,49,13,Ravens,Ravens
140,2019_Chiefs_Titans_10,2019,,10,Chiefs,Titans,3.5,0.87,0.13,32,35,Titans,Titans
141,2019_Giants_Jets_10,2019,,10,Giants,Jets,2.5,0.74,0.26,27,34,Jets,Jets
142,2019_Cardinals_Buccaneers_10,2019,,10,Cardinals,Buccaneers,-4.5,0.61,0.39,27,30,Buccaneers,Cardinals
143,2019_Dolphins_Colts_10,2019,,10,Dolphins,Colts,-10.5,0.54,0.46,16,12,Dolphins,Dolphins
144,2019_Panthers_Packers_10,2019,,10,Panthers,Packers,-5.5,0.3,0.7,16,24,Packers,Packers
145,2019_Rams_Steelers_10,2019,,10,Rams,Steelers,3.5,0.71,0.29,12,17,Steelers,Steelers
146,2019_Vikings_Cowboys_10,2019,,10,Vikings,Cowboys,-2.5,0.52,0.48,28,24,Vikings,Vikings
147,2019_Seahawks_49ers_10,2019,,10,Seahawks,49ers,-6.5,0.73,0.27,27,24,Seahawks,Seahawks
148,2019_Steelers_Browns_11,2019,,11,Steelers,Browns,-2.5,0.68,0.32,7,21,Browns,Browns
149,2019_Falcons_Panthers_11,2019,,11,Falcons,Panthers,-5.5,0.37,0.63,29,3,Falcons,Falcons
150,2019_Bills_Dolphins_11,2019,,11,Bills,Dolphins,5.5,0.67,0.33,37,20,Bills,Bills
151,2019_Cowboys_Lions_11,2019,,11,Cowboys,Lions,4.5,0.77,0.23,35,27,Cowboys,Cowboys
152,2019_Broncos_Vikings_11,2019,,11,Broncos,Vikings,-10.5,0.39,0.61,23,27,Vikings,Broncos
153,2019_Jaguars_Colts_11,2019,,11,Jaguars,Colts,-2.5,0.42,0.58,13,33,Colts,Colts
154,2019_Saints_Buccaneers_11,2019,,11,Saints,Buccaneers,5.5,0.74,0.26,34,17,Saints,Saints
155,2019_Jets_Washington_11,2019,,11,Jets,Washington,-1.5,0.7,0.3,34,17,Jets,Jets
156,2019_Texans_Ravens_11,2019,,11,Texans,Ravens,-4.5,0.36,0.64,7,41,Ravens,Ravens
157,2019_Cardinals_49ers_11,2019,,11,Cardinals,49ers,-13.5,0.71,0.29,26,36,49ers,Cardinals
158,2019_Bengals_Raiders_11,2019,,11,Bengals,Raiders,-10.5,0.31,0.69,10,17,Raiders,Bengals
159,2019_Patriots_Eagles_11,2019,,11,Patriots,Eagles,3.5,0.76,0.24,17,10,Patriots,Patriots
160,2019_Bears_Rams_11,2019,,11,Bears,Rams,-6.5,0.52,0.48,7,17,Rams,Rams
161,2019_Chiefs_Chargers_11,2019,,11,Chiefs,Chargers,3.5,0.79,0.21,24,17,Chiefs,Chiefs
162,2019_Colts_Texans_12,2019,,12,Colts,Texans,-3.5,0.37,0.63,17,20,Texans,Colts
163,2019_Buccaneers_Falcons_12,2019,,12,Buccaneers,Falcons,-4.5,0.31,0.69,35,22,Buccaneers,Buccaneers
164,2019_Broncos_Bills_12,2019,,12,Broncos,Bills,-4.5,0.28,0.72,3,20,Bills,Bills
165,2019_Giants_Bears_12,2019,,12,Giants,Bears,-6.5,0.61,0.39,14,19,Bears,Giants
166,2019_Steelers_Bengals_12,2019,,12,Steelers,Bengals,6.5,0.69,0.31,16,10,Steelers,Bengals
167,2019_Dolphins_Browns_12,2019,,12,Dolphins,Browns,-10.5,0.66,0.34,24,41,Browns,Browns
168,2019_Lions_Washington_12,2019,,12,Lions,Washington,3.5,0.8,0.2,16,19,Washington,Washington
169,2019_Raiders_Jets_12,2019,,12,Raiders,Jets,2.5,0.76,0.24,3,34,Jets,Jets
170,2019_Panthers_Saints_12,2019,,12,Panthers,Saints,-9.5,0.38,0.62,31,34,Saints,Panthers
171,2019_Seahawks_Eagles_12,2019,,12,Seahawks,Eagles,-1.5,0.77,0.23,17,9,Seahawks,Seahawks
172,2019_Jaguars_Titans_12,2019,,12,Jaguars,Titans,-3.5,0.39,0.61,20,42,Titans,Titans
173,2019_Cowboys_Patriots_12,2019,,12,Cowboys,Patriots,-6.5,0.42,0.58,9,13,Patriots,Cowboys
174,2019_Packers_49ers_12,2019,,12,Packers,49ers,-3.5,0.65,0.35,8,37,49ers,49ers
175,2019_Ravens_Rams_12,2019,,12,Ravens,Rams,3.5,0.75,0.25,45,6,Ravens,Ravens
176,2019_Bears_Lions_13,2019,,13,Bears,Lions,2.5,0.76,0.24,24,20,Bears,Bears
177,2019_Bills_Cowboys_13,2019,,13,Bills,Cowboys,-6.5,0.64,0.36,26,15,Bills,Bills
178,2019_Saints_Falcons_13,2019,,13,Saints,Falcons,6.5,0.78,0.22,26,18,Saints,Saints
179,2019_Jets_Bengals_13,2019,,13,Jets,Bengals,3.5,0.77,0.23,6,22,Bengals,Bengals
180,2019_Browns_Steelers_13,2019,,13,Browns,Steelers,1.5,0.64,0.36,13,20,Steelers,Steelers
181,2019_Packers_Giants_13,2019,,13,Packers,Giants,6.5,0.86,0.14,31,13,Packers,Packers
182,2019_Titans_Colts_13,2019,,13,Titans,Colts,-2.5,0.43,0.57,31,17,Titans,Titans
183,2019_Eagles_Dolphins_13,2019,,13,Eagles,Dolphins,9.5,0.59,0.41,31,37,Dolphins,Dolphins
184,2019_Buccaneers_Jaguars_13,2019,,13,Buccaneers,Jaguars,-1.5,0.64,0.36,28,11,Buccaneers,Buccaneers
185,2019_Washington_Panthers_13,2019,,13,Washington,Panthers,-9.5,0.31,0.69,29,21,Washington,Washington
186,2019_49ers_Ravens_13,2019,,13,49ers,Ravens,-4.5,0.42,0.58,17,20,Ravens,49ers
187,2019_Rams_Cardinals_13,2019,,13,Rams,Cardinals,3.5,0.58,0.42,34,7,Rams,Rams
188,2019_Chargers_Broncos_13,2019,,13,Chargers,Broncos,2.5,0.71,0.29,20,23,Broncos,Broncos
189,2019_Raiders_Chiefs_13,2019,,13,Raiders,Chiefs,-9.5,0.42,0.58,9,40,Chiefs,Chiefs
190,2019_Patriots_Texans_13,2019,,13,Patriots,Texans,3.5,0.71,0.29,22,28,Texans,Texans
191,2019_Vikings_Seahawks_13,2019,,13,Vikings,Seahawks,-2.5,0.26,0.74,30,37,Seahawks,Seahawks
192,2019_Cowboys_Bears_14,2019,,14,Cowboys,Bears,2.5,0.66,0.34,24,31,Bears,Bears
193,2019_Panthers_Falcons_14,2019,,14,Panthers,Falcons,-2.5,0.35,0.65,20,40,Falcons,Falcons
194,2019_Ravens_Bills_14,2019,,14,Ravens,Bills,5.5,0.63,0.37,24,17,Ravens,Ravens
195,2019_Bengals_Browns_14,2019,,14,Bengals,Browns,-8.5,0.59,0.41,19,27,Browns,Bengals
196,2019_Broncos_Texans_14,2019,,14,Broncos,Texans,-9.5,0.52,0.48,38,24,Broncos,Broncos
197,2019_Lions_Vikings_14,2019,,14,Lions,Vikings,-13.5,0.62,0.38,7,20,Vikings,Lions
198,2019_Washington_Packers_14,2019,,14,Washington,Packers,-12.5,0.28,0.72,15,20,Packers,Washington
199,2019_Colts_Buccaneers_14,2019,,14,Colts,Buccaneers,-2.5,0.56,0.44,35,38,Buccaneers,Buccaneers
200,2019_Dolphins_Jets_14,2019,,14,Dolphins,Jets,-5.5,0.64,0.36,21,22,Jets,Dolphins
201,2019_49ers_Saints_14,2019,,14,49ers,Saints,-2.5,0.54,0.46,48,46,49ers,49ers
202,2019_Chargers_Jaguars_14,2019,,14,Chargers,Jaguars,2.5,0.58,0.42,45,10,Chargers,Chargers
203,2019_Titans_Raiders_14,2019,,14,Titans,Raiders,2.5,0.66,0.34,42,21,Titans,Titans
204,2019_Chiefs_Patriots_14,2019,,14,Chiefs,Patriots,-3.5,0.63,0.37,23,16,Chiefs,Chiefs
205,2019_Steelers_Cardinals_14,2019,,14,Steelers,Cardinals,2.5,0.73,0.27,23,17,Steelers,Steelers
206,2019_Seahawks_Rams_14,2019,,14,Seahawks,Rams,1.5,0.76,0.24,12,28,Rams,Rams
207,2019_Giants_Eagles_14,2019,,14,Giants,Eagles,-8.5,0.54,0.46,17,23,Eagles,Giants
208,2019_Jets_Ravens_15,2019,,15,Jets,Ravens,-14.5,0.34,0.66,21,42,Ravens,Ravens
209,2019_Bears_Packers_15,2019,,15,Bears,Packers,-4.5,0.31,0.69,13,21,Packers,Packers
210,2019_Patriots_Bengals_15,2019,,15,Patriots,Bengals,9.5,0.78,0.22,34,13,Patriots,Patriots
211,2019_Broncos_Chiefs_15,2019,,15,Broncos,Chiefs,-10.5,0.63,0.37,3,23,Chiefs,Chiefs
212,2019_Buccaneers_Lions_15,2019,,15,Buccaneers,Lions,3.5,0.72,0.28,38,17,Buccaneers,Buccaneers
213,2019_Texans_Titans_15,2019,,15,Texans,Titans,-2.5,0.43,0.57,24,21,Texans,Texans
214,2019_Dolphins_Giants_15,2019,,15,Dolphins,Giants,-3.5,0.57,0.43,20,36,Giants,Giants
215,2019_Eagles_Washington_15,2019,,15,Eagles,Washington,5.5,0.68,0.32,37,27,Eagles,Eagles
216,2019_Seahawks_Panthers_15,2019,,15,Seahawks,Panthers,5.5,0.85,0.15,30,24,Seahawks,Seahawks
217,2019_Browns_Cardinals_15,2019,,15,Browns,Cardinals,2.5,0.7,0.3,24,38,Cardinals,Cardinals
218,2019_Jaguars_Raiders_15,2019,,15,Jaguars,Raiders,-6.5,0.34,0.66,20,16,Jaguars,Jaguars
219,2019_Vikings_Chargers_15,2019,,15,Vikings,Chargers,2.5,0.78,0.22,39,10,Vikings,Vikings
220,2019_Falcons_49ers_15,2019,,15,Falcons,49ers,-10.5,0.36,0.64,29,22,Falcons,Falcons
221,2019_Rams_Cowboys_15,2019,,15,Rams,Cowboys,-1.5,0.76,0.24,21,44,Cowboys,Cowboys
222,2019_Bills_Steelers_15,2019,,15,Bills,Steelers,-2.5,0.7,0.3,17,10,Bills,Bills
223,2019_Colts_Saints_15,2019,,15,Colts,Saints,-9.5,0.31,0.69,7,34,Saints,Saints
224,2019_Texans_Buccaneers_16,2019,,16,Texans,Buccaneers,2.5,0.76,0.24,23,20,Texans,Texans
225,2019_Bills_Patriots_16,2019,,16,Bills,Patriots,-6.5,0.65,0.35,17,24,Patriots,Patriots
226,2019_Rams_49ers_16,2019,,16,Rams,49ers,-6.5,0.29,0.71,31,34,49ers,Rams
227,2019_Jaguars_Falcons_16,2019,,16,Jaguars,Falcons,-7.5,0.42,0.58,12,24,Falcons,Falcons
228,2019_Bengals_Dolphins_16,2019,,16,Bengals,Dolphins,-1.5,0.24,0.76,35,38,Dolphins,Dolphins
229,2019_Ravens_Browns_16,2019,,16,Ravens,Browns,10.5,0.68,0.32,31,15,Ravens,Ravens
230,2019_Saints_Titans_16,2019,,16,Saints,Titans,2.5,0.83,0.17,38,28,Saints,Saints
231,2019_Panthers_Colts_16,2019,,16,Panthers,Colts,-6.5,0.54,0.46,6,38,Colts,Colts
232,2019_Giants_Washington_16,2019,,16,Giants,Washington,-2.5,0.62,0.38,41,35,Giants,Giants
233,2019_Steelers_Jets_16,2019,,16,Steelers,Jets,2.5,0.79,0.21,10,16,Jets,Jets
234,2019_Lions_Broncos_16,2019,,16,Lions,Broncos,-6.5,0.23,0.77,17,27,Broncos,Broncos
235,2019_Raiders_Chargers_16,2019,,16,Raiders,Chargers,-5.5,0.55,0.45,24,17,Raiders,Raiders
236,2019_Cowboys_Eagles_16,2019,,16,Cowboys,Eagles,2.5,0.59,0.41,9,17,Eagles,Eagles
